state_fips,state_abbr,zcta,cd
48,TX,77363,8
48,TX,77364,8
48,TX,77365,2
48,TX,77365,8
48,TX,77367,8
48,TX,77368,36
48,TX,77369,36
48,TX,77371,36
48,TX,77371,8
48,TX,77372,36
48,TX,77372,8
48,TX,77373,18
48,TX,77373,2
48,TX,77373,8
48,TX,77374,36
48,TX,77375,10
48,TX,77375,2
48,TX,77375,8
48,TX,77376,36
48,TX,77377,10
48,TX,77377,2
48,TX,77377,8
48,TX,77378,8
48,TX,77379,2
48,TX,77379,8
48,TX,77380,8
48,TX,77381,8
48,TX,77382,8
48,TX,77384,8
48,TX,77385,8
48,TX,77386,8
48,TX,77388,2
48,TX,77388,8
48,TX,77389,10
48,TX,77389,8
48,TX,77396,18
48,TX,77396,2
48,TX,77396,29
48,TX,77401,7
48,TX,77406,22
48,TX,77407,22
48,TX,77407,9
48,TX,77412,10
48,TX,77414,27
48,TX,77415,27
48,TX,77417,22
48,TX,77418,10
48,TX,77419,27
48,TX,77420,27
48,TX,77422,14
48,TX,77423,10
48,TX,77423,22
48,TX,77426,10
48,TX,77428,27
48,TX,77429,10
48,TX,77429,2
48,TX,77429,7
48,TX,77430,14
48,TX,77430,22
48,TX,77432,27
48,TX,77433,10
48,TX,77433,7
48,TX,77434,10
48,TX,77434,27
48,TX,77435,10
48,TX,77435,22
48,TX,77435,27
48,TX,77436,27
48,TX,77437,27
48,TX,77440,27
48,TX,77441,22
48,TX,77442,10
48,TX,77443,27
48,TX,77444,14
48,TX,77444,22
48,TX,77445,10
48,TX,77446,10
48,TX,77447,10
48,TX,77447,8
48,TX,77448,27
48,TX,77449,10
48,TX,77449,7
48,TX,77450,10
48,TX,77450,22
48,TX,77450,7
48,TX,77451,22
48,TX,77453,27
48,TX,77454,27
48,TX,77455,27
48,TX,77456,27
48,TX,77457,27
48,TX,77458,27
48,TX,77459,22
48,TX,77459,9
48,TX,77460,10
48,TX,77461,22
48,TX,77464,22
48,TX,77465,27
48,TX,77466,10
48,TX,77467,27
48,TX,77468,27
48,TX,77469,22
48,TX,77470,10
48,TX,77471,22
48,TX,77473,10
48,TX,77474,10
48,TX,77475,10
48,TX,77476,22
48,TX,77477,22
48,TX,77477,9
48,TX,77478,22
48,TX,77479,22
48,TX,77480,14
48,TX,77480,27
48,TX,77481,22
48,TX,77482,27
48,TX,77483,27
48,TX,77484,10
48,TX,77484,8
48,TX,77485,10
48,TX,77485,22
48,TX,77485,27
48,TX,77486,14
48,TX,77488,27
48,TX,77489,22
48,TX,77489,9
48,TX,77493,10
48,TX,77493,22
48,TX,77494,10
48,TX,77494,22
48,TX,77498,22
48,TX,77498,9
48,TX,77502,29
48,TX,77503,29
48,TX,77503,36
48,TX,77504,29
48,TX,77504,36
48,TX,77505,36
48,TX,77506,29
48,TX,77507,36
48,TX,77510,14
48,TX,77511,14
48,TX,77511,22
48,TX,77514,36
48,TX,77515,14
48,TX,77517,14
48,TX,77518,14
48,TX,77519,36
48,TX,77520,36
48,TX,77521,36
48,TX,77523,36
48,TX,77530,29
48,TX,77530,36
48,TX,77531,14
48,TX,77532,2
48,TX,77532,36
48,TX,77533,36
48,TX,77534,14
48,TX,77535,36
48,TX,77536,29
48,TX,77536,36
48,TX,77538,36
48,TX,77539,14
48,TX,77541,14
48,TX,77545,22
48,TX,77545,9
48,TX,77546,14
48,TX,77546,22
48,TX,77547,18
48,TX,77547,29
48,TX,77550,14
48,TX,77551,14
48,TX,77554,14
48,TX,77560,36
48,TX,77561,36
48,TX,77562,36
48,TX,77563,14
48,TX,77564,36
48,TX,77565,14
48,TX,77566,14
48,TX,77568,14
48,TX,77571,36
48,TX,77573,14
48,TX,77575,36
48,TX,77577,14
48,TX,77578,14
48,TX,77578,22
48,TX,77580,36
48,TX,77581,22
48,TX,77583,14
48,TX,77583,22
48,TX,77584,22
48,TX,77585,36
48,TX,77586,36
48,TX,77587,29
48,TX,77587,36
48,TX,77590,14
48,TX,77591,14
48,TX,77597,36
48,TX,77598,22
48,TX,77598,36
48,TX,77611,36
48,TX,77612,36
48,TX,77613,14
48,TX,77614,36
48,TX,77615,36
48,TX,77616,36
48,TX,77617,14
48,TX,77619,14
48,TX,77622,14
48,TX,77623,14
48,TX,77624,36
48,TX,77625,36
48,TX,77627,14
48,TX,77629,14
48,TX,77630,36
48,TX,77632,36
48,TX,77640,14
48,TX,77642,14
48,TX,77650,14
48,TX,77651,14
48,TX,77655,14
48,TX,77656,36
48,TX,77657,36
48,TX,77659,36
48,TX,77660,36
48,TX,77661,36
48,TX,77662,36
48,TX,77663,36
48,TX,77664,36
48,TX,77665,14
48,TX,77665,36
48,TX,77701,14
48,TX,77702,14
48,TX,77703,14
48,TX,77705,14
48,TX,77706,14
48,TX,77707,14
48,TX,77708,14
48,TX,77713,14
48,TX,77801,17
48,TX,77802,17
48,TX,77803,17
48,TX,77807,17
48,TX,77808,17
48,TX,77830,8
48,TX,77831,8
48,TX,77833,10
48,TX,77835,10
48,TX,77836,17
48,TX,77837,17
48,TX,77840,17
48,TX,77845,17
48,TX,77853,10
48,TX,77855,8
48,TX,77856,17
48,TX,77857,17
48,TX,77859,17
48,TX,77861,8
48,TX,77864,8
48,TX,77865,17
48,TX,77865,8
48,TX,77867,17
48,TX,77868,10
48,TX,77868,17
48,TX,77868,8
48,TX,77871,17
48,TX,77871,8
48,TX,77872,8
48,TX,77873,8
48,TX,77876,8
48,TX,77878,17
48,TX,77879,17
48,TX,77880,10
48,TX,77901,27
48,TX,77904,27
48,TX,77905,27
48,TX,77905,34
48,TX,77950,27
48,TX,77951,27
48,TX,77954,34
48,TX,77957,27
48,TX,77960,34
48,TX,77961,27
48,TX,77962,27
48,TX,77963,34
48,TX,77964,10
48,TX,77964,27
48,TX,77968,27
48,TX,77969,27
48,TX,77970,27
48,TX,77971,27
48,TX,77973,27
48,TX,77974,27
48,TX,77974,34
48,TX,77975,27
48,TX,77976,27
48,TX,77977,27
48,TX,77978,27
48,TX,77979,27
48,TX,77982,27
48,TX,77983,27
48,TX,77984,27
48,TX,77987,27
48,TX,77988,27
48,TX,77990,27
48,TX,77991,27
48,TX,77993,34
48,TX,77994,34
48,TX,77995,27
48,TX,77995,34
48,TX,78001,23
48,TX,78002,23
48,TX,78003,21
48,TX,78003,23
48,TX,78004,21
48,TX,78005,23
48,TX,78005,28
48,TX,78006,21
48,TX,78006,23
48,TX,78007,28
48,TX,78008,15
48,TX,78008,28
48,TX,78009,23
48,TX,78010,21
48,TX,78011,28
48,TX,78012,28
48,TX,78013,21
48,TX,78014,23
48,TX,78014,28
48,TX,78015,21
48,TX,78015,23
48,TX,78016,23
48,TX,78017,23
48,TX,78019,23
48,TX,78019,28
48,TX,78021,23
48,TX,78021,28
48,TX,78022,15
48,TX,78023,20
48,TX,78023,21
48,TX,78023,23
48,TX,78024,21
48,TX,78025,21
48,TX,78026,28
48,TX,78027,21
48,TX,78028,21
48,TX,78029,21
48,TX,78039,23
48,TX,78040,28
48,TX,78041,28
48,TX,78043,28
48,TX,78044,28
48,TX,78045,28
48,TX,78046,28
48,TX,78050,28
48,TX,78052,23
48,TX,78052,28
48,TX,78055,21
48,TX,78056,23
48,TX,78057,23
48,TX,78058,21
48,TX,78059,23
48,TX,78060,15
48,TX,78061,23
48,TX,78063,21
48,TX,78064,28
48,TX,78065,28
48,TX,78066,23
48,TX,78067,28
48,TX,78069,23
48,TX,78069,28
48,TX,78070,21
48,TX,78071,15
48,TX,78071,28
48,TX,78072,28
48,TX,78073,20
48,TX,78073,23
48,TX,78073,28
48,TX,78075,15
48,TX,78075,28
48,TX,78076,28
48,TX,78101,28
48,TX,78102,15
48,TX,78102,34
48,TX,78104,34
48,TX,78107,34
48,TX,78108,15
48,TX,78108,28
48,TX,78108,35
48,TX,78109,28
48,TX,78112,23
48,TX,78112,28
48,TX,78113,15
48,TX,78113,28
48,TX,78114,15
48,TX,78114,28
48,TX,78116,15
48,TX,78117,15
48,TX,78118,15
48,TX,78119,15
48,TX,78119,34
48,TX,78121,15
48,TX,78121,28
48,TX,78122,34
48,TX,78123,15
48,TX,78124,15
48,TX,78124,28
48,TX,78124,35
48,TX,78125,34
48,TX,78130,15
48,TX,78130,21
48,TX,78130,35
48,TX,78132,21
48,TX,78132,35
48,TX,78133,21
48,TX,78140,15
48,TX,78140,34
48,TX,78141,15
48,TX,78141,34
48,TX,78142,34
48,TX,78143,15
48,TX,78144,15
48,TX,78145,34
48,TX,78146,34
48,TX,78147,28
48,TX,78148,28
48,TX,78150,28
48,TX,78151,15
48,TX,78152,28
48,TX,78154,15
48,TX,78154,21
48,TX,78154,28
48,TX,78154,35
48,TX,78155,15
48,TX,78159,34
48,TX,78160,15
48,TX,78160,28
48,TX,78161,28
48,TX,78162,34
48,TX,78163,21
48,TX,78164,34
48,TX,78201,20
48,TX,78201,35
48,TX,78202,35
48,TX,78203,35
48,TX,78204,20
48,TX,78204,35
48,TX,78205,35
48,TX,78207,20
48,TX,78207,35
48,TX,78208,21
48,TX,78208,35
48,TX,78209,20
48,TX,78209,21
48,TX,78209,35
48,TX,78210,35
48,TX,78211,20
48,TX,78211,23
48,TX,78212,20
48,TX,78212,21
48,TX,78212,35
48,TX,78213,20
48,TX,78213,21
48,TX,78214,20
48,TX,78214,23
48,TX,78214,35
48,TX,78215,21
48,TX,78215,35
48,TX,78216,20
48,TX,78216,21
48,TX,78217,21
48,TX,78217,35
48,TX,78218,21
48,TX,78218,28
48,TX,78218,35
48,TX,78219,21
48,TX,78219,28
48,TX,78219,35
48,TX,78220,23
48,TX,78220,28
48,TX,78220,35
48,TX,78221,20
48,TX,78221,23
48,TX,78221,35
48,TX,78222,23
48,TX,78222,28
48,TX,78222,35
48,TX,78223,23
48,TX,78223,28
48,TX,78223,35
48,TX,78224,20
48,TX,78224,23
48,TX,78225,20
48,TX,78226,20
48,TX,78227,20
48,TX,78227,23
48,TX,78228,20
48,TX,78228,35
48,TX,78229,20
48,TX,78229,21
48,TX,78230,20
48,TX,78230,21
48,TX,78230,23
48,TX,78231,21
48,TX,78231,23
48,TX,78232,21
48,TX,78232,23
48,TX,78233,28
48,TX,78233,35
48,TX,78234,21
48,TX,78234,35
48,TX,78235,35
48,TX,78236,20
48,TX,78236,23
48,TX,78237,20
48,TX,78238,20
48,TX,78239,28
48,TX,78239,35
48,TX,78240,20
48,TX,78240,21
48,TX,78242,20
48,TX,78243,20
48,TX,78244,28
48,TX,78244,35
48,TX,78245,23
48,TX,78247,21
48,TX,78247,35
48,TX,78248,21
48,TX,78248,23
48,TX,78249,20
48,TX,78249,23
48,TX,78250,20
48,TX,78251,20
48,TX,78251,23
48,TX,78252,20
48,TX,78252,23
48,TX,78253,20
48,TX,78253,23
48,TX,78254,20
48,TX,78254,23
48,TX,78255,20
48,TX,78255,23
48,TX,78256,20
48,TX,78256,23
48,TX,78257,20
48,TX,78257,23
48,TX,78258,21
48,TX,78258,23
48,TX,78259,21
48,TX,78260,21
48,TX,78260,23
48,TX,78261,21
48,TX,78263,28
48,TX,78264,23
48,TX,78264,28
48,TX,78266,21
48,TX,78266,35
48,TX,78330,27
48,TX,78332,15
48,TX,78332,34
48,TX,78335,27
48,TX,78336,27
48,TX,78338,34
48,TX,78339,27
48,TX,78340,27
48,TX,78341,15
48,TX,78342,34
48,TX,78343,27
48,TX,78344,28
48,TX,78349,15
48,TX,78351,27
48,TX,78352,27
48,TX,78353,15
48,TX,78355,15
48,TX,78355,34
48,TX,78357,15
48,TX,78358,27
48,TX,78359,27
48,TX,78361,15
48,TX,78361,28
48,TX,78362,27
48,TX,78363,34
48,TX,78368,15
48,TX,78368,27
48,TX,78368,34
48,TX,78369,28
48,TX,78370,27
48,TX,78370,34
48,TX,78371,28
48,TX,78372,15
48,TX,78372,34
48,TX,78373,27
48,TX,78374,27
48,TX,78375,34
48,TX,78376,15
48,TX,78377,27
48,TX,78379,34
48,TX,78380,27
48,TX,78380,34
48,TX,78382,27
48,TX,78383,15
48,TX,78383,27
48,TX,78383,34
48,TX,78384,15
48,TX,78384,34
48,TX,78385,34
48,TX,78387,27
48,TX,78387,34
48,TX,78389,34
48,TX,78390,27
48,TX,78391,34
48,TX,78393,27
48,TX,78401,27
48,TX,78402,27
48,TX,78404,27
48,TX,78405,27
48,TX,78406,27
48,TX,78407,27
48,TX,78408,27
48,TX,78409,27
48,TX,78410,27
48,TX,78411,27
48,TX,78412,27
48,TX,78413,27
48,TX,78414,27
48,TX,78415,27
48,TX,78416,27
48,TX,78417,27
48,TX,78418,27
48,TX,78418,34
48,TX,78419,27
48,TX,78501,15
48,TX,78503,15
48,TX,78504,15
48,TX,78516,15
48,TX,78516,34
48,TX,78520,34
48,TX,78521,34
48,TX,78526,34
48,TX,78535,34
48,TX,78536,28
48,TX,78537,15
48,TX,78537,34
48,TX,78538,15
48,TX,78539,15
48,TX,78541,15
48,TX,78541,28
48,TX,78542,15
48,TX,78543,15
48,TX,78545,28
48,TX,78548,28
48,TX,78549,15
48,TX,78550,34
48,TX,78552,34
48,TX,78557,15
48,TX,78558,15
48,TX,78559,34
48,TX,78560,28
48,TX,78561,34
48,TX,78562,15
48,TX,78563,15
48,TX,78564,28
48,TX,78565,28
48,TX,78566,34
48,TX,78567,34
48,TX,78569,15
48,TX,78569,34
48,TX,78570,15
48,TX,78570,34
48,TX,78572,15
48,TX,78572,28
48,TX,78573,15
48,TX,78573,28
48,TX,78574,15
48,TX,78574,28
48,TX,78575,34
48,TX,78576,28
48,TX,78577,15
48,TX,78577,34
48,TX,78578,34
48,TX,78579,34
48,TX,78580,34
48,TX,78582,28
48,TX,78583,34
48,TX,78584,28
48,TX,78585,28
48,TX,78586,34
48,TX,78588,28
48,TX,78589,15
48,TX,78589,34
48,TX,78590,34
48,TX,78591,28
48,TX,78592,34
48,TX,78593,34
48,TX,78594,34
48,TX,78595,28
48,TX,78596,15
48,TX,78596,34
48,TX,78597,34
48,TX,78598,34
48,TX,78599,15
48,TX,78602,10
48,TX,78602,27
48,TX,78605,25
48,TX,78606,21
48,TX,78607,11
48,TX,78608,25
48,TX,78609,11
48,TX,78610,21
48,TX,78610,25
48,TX,78610,27
48,TX,78610,35
48,TX,78611,25
48,TX,78612,10
48,TX,78612,27
48,TX,78612,35
48,TX,78613,10
48,TX,78613,25
48,TX,78613,31
48,TX,78614,34
48,TX,78615,17
48,TX,78615,31
48,TX,78616,27
48,TX,78617,27
48,TX,78617,35
48,TX,78618,11
48,TX,78618,21
48,TX,78619,25
48,TX,78620,21
48,TX,78620,25
48,TX,78621,10
48,TX,78621,17
48,TX,78621,31
48,TX,78622,27
48,TX,78623,21
48,TX,78623,25
48,TX,78624,21
48,TX,78626,31
48,TX,78628,31
48,TX,78629,27
48,TX,78629,34
48,TX,78631,11
48,TX,78631,21
48,TX,78632,27
48,TX,78633,31
48,TX,78634,17
48,TX,78634,31
48,TX,78635,21
48,TX,78636,21
48,TX,78638,15
48,TX,78639,11
48,TX,78639,25
48,TX,78640,21
48,TX,78640,25
48,TX,78640,27
48,TX,78640,35
48,TX,78641,10
48,TX,78641,25
48,TX,78641,31
48,TX,78642,25
48,TX,78642,31
48,TX,78643,11
48,TX,78643,21
48,TX,78644,27
48,TX,78644,35
48,TX,78645,10
48,TX,78645,25
48,TX,78648,15
48,TX,78648,27
48,TX,78650,10
48,TX,78650,17
48,TX,78652,21
48,TX,78652,25
48,TX,78653,10
48,TX,78653,17
48,TX,78653,35
48,TX,78654,25
48,TX,78655,15
48,TX,78655,35
48,TX,78656,27
48,TX,78656,35
48,TX,78657,11
48,TX,78657,25
48,TX,78659,10
48,TX,78660,10
48,TX,78660,17
48,TX,78661,27
48,TX,78662,27
48,TX,78663,21
48,TX,78663,25
48,TX,78664,17
48,TX,78664,31
48,TX,78665,31
48,TX,78666,15
48,TX,78666,21
48,TX,78666,25
48,TX,78666,35
48,TX,78669,21
48,TX,78669,25
48,TX,78670,15
48,TX,78671,21
48,TX,78672,11
48,TX,78675,21
48,TX,78676,21
48,TX,78676,25
48,TX,78677,34
48,TX,78681,31
48,TX,78701,21
48,TX,78701,25
48,TX,78702,25
48,TX,78702,35
48,TX,78703,10
48,TX,78703,21
48,TX,78703,25
48,TX,78704,21
48,TX,78704,35
48,TX,78705,10
48,TX,78705,21
48,TX,78705,25
48,TX,78712,25
48,TX,78717,31
48,TX,78719,35
48,TX,78721,25
48,TX,78721,35
48,TX,78722,25
48,TX,78723,10
48,TX,78723,25
48,TX,78724,10
48,TX,78724,25
48,TX,78724,35
48,TX,78725,25
48,TX,78725,35
48,TX,78726,10
48,TX,78726,31
48,TX,78727,17
48,TX,78727,31
48,TX,78728,17
48,TX,78728,31
48,TX,78729,17
48,TX,78729,31
48,TX,78730,10
48,TX,78730,25
48,TX,78731,10
48,TX,78731,25
48,TX,78732,10
48,TX,78732,25
48,TX,78733,21
48,TX,78733,25
48,TX,78734,25
48,TX,78735,21
48,TX,78736,21
48,TX,78736,25
48,TX,78737,25
48,TX,78738,21
48,TX,78738,25
48,TX,78739,21
48,TX,78739,25
48,TX,78741,21
48,TX,78741,35
48,TX,78742,35
48,TX,78744,21
48,TX,78744,35
48,TX,78745,21
48,TX,78745,25
48,TX,78745,35
48,TX,78746,10
48,TX,78746,21
48,TX,78746,25
48,TX,78747,21
48,TX,78747,35
48,TX,78748,21
48,TX,78748,35
48,TX,78749,21
48,TX,78749,25
48,TX,78750,10
48,TX,78750,25
48,TX,78750,31
48,TX,78751,10
48,TX,78751,25
48,TX,78752,10
48,TX,78752,35
48,TX,78753,10
48,TX,78753,17
48,TX,78753,35
48,TX,78754,10
48,TX,78754,17
48,TX,78754,35
48,TX,78756,10
48,TX,78756,25
48,TX,78757,10
48,TX,78758,10
48,TX,78758,17
48,TX,78758,35
48,TX,78759,10
48,TX,78759,17
48,TX,78759,31
48,TX,78801,23
48,TX,78802,23
48,TX,78827,23
48,TX,78828,21
48,TX,78828,23
48,TX,78829,23
48,TX,78830,23
48,TX,78832,23
48,TX,78833,21
48,TX,78833,23
48,TX,78834,23
48,TX,78836,23
48,TX,78837,23
48,TX,78838,23
48,TX,78839,23
48,TX,78840,23
48,TX,78843,23
48,TX,78850,23
48,TX,78851,23
48,TX,78852,23
48,TX,78860,23
48,TX,78861,23
48,TX,78870,23
48,TX,78871,23
48,TX,78872,23
48,TX,78873,21
48,TX,78877,23
48,TX,78879,21
48,TX,78879,23
48,TX,78880,21
48,TX,78880,23
48,TX,78881,23
48,TX,78883,21
48,TX,78884,21
48,TX,78884,23
48,TX,78885,21
48,TX,78886,23
48,TX,78931,10
48,TX,78932,10
48,TX,78933,10
48,TX,78934,10
48,TX,78935,10
48,TX,78938,10
48,TX,78940,10
48,TX,78941,10
48,TX,78941,27
48,TX,78942,10
48,TX,78943,10
48,TX,78944,10
48,TX,78945,10
48,TX,78946,10
48,TX,78947,10
48,TX,78947,17
48,TX,78948,10
48,TX,78949,10
48,TX,78950,10
48,TX,78951,10
48,TX,78953,27
48,TX,78954,10
48,TX,78956,10
48,TX,78956,27
48,TX,78957,10
48,TX,78957,27
48,TX,78959,10
48,TX,78959,27
48,TX,78962,10
48,TX,78963,10
48,TX,79001,13
48,TX,79003,13
48,TX,79005,13
48,TX,79007,13
48,TX,79009,19
48,TX,79010,13
48,TX,79011,13
48,TX,79012,13
48,TX,79013,13
48,TX,79014,13
48,TX,79015,13
48,TX,79016,13
48,TX,79018,13
48,TX,79019,13
48,TX,79021,19
48,TX,79022,13
48,TX,79024,13
48,TX,79025,13
48,TX,79027,19
48,TX,79029,13
48,TX,79031,19
48,TX,79032,19
48,TX,79033,13
48,TX,79034,13
48,TX,79035,13
48,TX,79035,19
48,TX,79036,13
48,TX,79039,13
48,TX,79040,13
48,TX,79041,19
48,TX,79042,13
48,TX,79042,19
48,TX,79043,19
48,TX,79044,13
48,TX,79045,13
48,TX,79045,19
48,TX,79046,13
48,TX,79051,13
48,TX,79052,13
48,TX,79052,19
48,TX,79053,19
48,TX,79054,13
48,TX,79056,13
48,TX,79057,13
48,TX,79058,13
48,TX,79059,13
48,TX,79061,13
48,TX,79062,13
48,TX,79063,19
48,TX,79064,19
48,TX,79065,13
48,TX,79068,13
48,TX,79070,13
48,TX,79072,13
48,TX,79072,19
48,TX,79078,13
48,TX,79079,13
48,TX,79080,13
48,TX,79081,13
48,TX,79082,19
48,TX,79083,13
48,TX,79084,13
48,TX,79085,19
48,TX,79086,13
48,TX,79087,13
48,TX,79088,13
48,TX,79088,19
48,TX,79091,13
48,TX,79092,13
48,TX,79093,13
48,TX,79094,13
48,TX,79095,13
48,TX,79096,13
48,TX,79097,13
48,TX,79098,13
48,TX,79101,13
48,TX,79102,13
48,TX,79103,13
48,TX,79104,13
48,TX,79105,13
48,TX,79106,13
48,TX,79107,13
48,TX,79108,13
48,TX,79109,13
48,TX,79110,13
48,TX,79111,13
48,TX,79118,13
48,TX,79119,13
48,TX,79121,13
48,TX,79124,13
48,TX,79201,13
48,TX,79220,13
48,TX,79225,13
48,TX,79226,13
48,TX,79227,13
48,TX,79229,13
48,TX,79230,13
48,TX,79231,19
48,TX,79233,13
48,TX,79234,13
48,TX,79235,13
48,TX,79235,19
48,TX,79236,13
48,TX,79237,13
48,TX,79239,13
48,TX,79240,13
48,TX,79241,13
48,TX,79241,19
48,TX,79243,13
48,TX,79244,13
48,TX,79245,13
48,TX,79247,13
48,TX,79248,13
48,TX,79250,19
48,TX,79251,13
48,TX,79252,13
48,TX,79255,13
48,TX,79256,13
48,TX,79257,13
48,TX,79258,13
48,TX,79259,13
48,TX,79261,13
48,TX,79311,19
48,TX,79312,19
48,TX,79313,19
48,TX,79314,19
48,TX,79316,19
48,TX,79322,19
48,TX,79323,19
48,TX,79324,19
48,TX,79325,19
48,TX,79326,19
48,TX,79329,19
48,TX,79330,19
48,TX,79331,11
48,TX,79331,19
48,TX,79336,19
48,TX,79339,19
48,TX,79342,19
48,TX,79343,19
48,TX,79344,19
48,TX,79345,19
48,TX,79346,19
48,TX,79347,19
48,TX,79350,19
48,TX,79351,11
48,TX,79351,19
48,TX,79353,19
48,TX,79355,19
48,TX,79356,19
48,TX,79357,19
48,TX,79358,19
48,TX,79359,19
48,TX,79360,19
48,TX,79363,19
48,TX,79364,19
48,TX,79366,19
48,TX,79367,19
48,TX,79369,19
48,TX,79370,13
48,TX,79370,19
48,TX,79371,19
48,TX,79372,19
48,TX,79373,19
48,TX,79376,19
48,TX,79377,11
48,TX,79378,19
48,TX,79379,19
48,TX,79380,19
48,TX,79381,19
48,TX,79382,19
48,TX,79401,19
48,TX,79403,19
48,TX,79404,19
48,TX,79406,19
48,TX,79407,19
48,TX,79410,19
48,TX,79411,19
48,TX,79412,19
48,TX,79413,19
48,TX,79414,19
48,TX,79415,19
48,TX,79416,19
48,TX,79423,19
48,TX,79424,19
48,TX,79501,19
48,TX,79502,19
48,TX,79503,19
48,TX,79504,11
48,TX,79504,19
48,TX,79505,13
48,TX,79506,11
48,TX,79506,19
48,TX,79508,19
48,TX,79510,11
48,TX,79511,19
48,TX,79512,11
48,TX,79512,19
48,TX,79517,19
48,TX,79518,19
48,TX,79519,11
48,TX,79520,19
48,TX,79521,19
48,TX,79525,19
48,TX,79526,19
48,TX,79527,19
48,TX,79528,19
48,TX,79529,13
48,TX,79529,19
48,TX,79530,19
48,TX,79532,11
48,TX,79532,19
48,TX,79533,19
48,TX,79534,19
48,TX,79535,19
48,TX,79536,19
48,TX,79537,19
48,TX,79538,11
48,TX,79539,19
48,TX,79540,19
48,TX,79541,11
48,TX,79541,19
48,TX,79543,19
48,TX,79544,19
48,TX,79545,19
48,TX,79546,19
48,TX,79547,19
48,TX,79548,19
48,TX,79549,19
48,TX,79553,19
48,TX,79556,19
48,TX,79560,19
48,TX,79561,19
48,TX,79562,19
48,TX,79563,19
48,TX,79565,11
48,TX,79566,11
48,TX,79566,19
48,TX,79567,11
48,TX,79567,19
48,TX,79601,11
48,TX,79601,19
48,TX,79602,11
48,TX,79602,19
48,TX,79603,19
48,TX,79605,19
48,TX,79606,19
48,TX,79607,19
48,TX,79699,19
48,TX,79701,11
48,TX,79703,11
48,TX,79705,11
48,TX,79706,11
48,TX,79707,11
48,TX,79713,11
48,TX,79713,19
48,TX,79714,11
48,TX,79718,23
48,TX,79719,23
48,TX,79720,11
48,TX,79720,19
48,TX,79730,23
48,TX,79731,23
48,TX,79733,19
48,TX,79734,23
48,TX,79735,23
48,TX,79738,19
48,TX,79739,11
48,TX,79739,23
48,TX,79741,11
48,TX,79742,23
48,TX,79743,23
48,TX,79744,23
48,TX,79745,23
48,TX,79748,11
48,TX,79748,19
48,TX,79749,11
48,TX,79752,23
48,TX,79754,23
48,TX,79755,23
48,TX,79756,23
48,TX,79758,11
48,TX,79759,11
48,TX,79761,11
48,TX,79762,11
48,TX,79763,11
48,TX,79764,11
48,TX,79765,11
48,TX,79766,11
48,TX,79766,23
48,TX,79770,23
48,TX,79772,23
48,TX,79777,23
48,TX,79778,23
48,TX,79780,23
48,TX,79781,23
48,TX,79782,11
48,TX,79783,11
48,TX,79785,23
48,TX,79788,23
48,TX,79789,23
48,TX,79821,16
48,TX,79830,23
48,TX,79831,23
48,TX,79834,23
48,TX,79835,16
48,TX,79836,23
48,TX,79837,23
48,TX,79838,23
48,TX,79839,23
48,TX,79842,23
48,TX,79843,23
48,TX,79845,23
48,TX,79846,23
48,TX,79847,23
48,TX,79848,23
48,TX,79849,23
48,TX,79851,23
48,TX,79852,23
48,TX,79853,23
48,TX,79854,23
48,TX,79855,23
48,TX,79901,16
48,TX,79902,16
48,TX,79903,16
48,TX,79904,16
48,TX,79905,16
48,TX,79906,16
48,TX,79907,16
48,TX,79907,23
48,TX,79908,16
48,TX,79911,16
48,TX,79912,16
48,TX,79915,16
48,TX,79916,16
48,TX,79920,16
48,TX,79922,16
48,TX,79924,16
48,TX,79925,16
48,TX,79927,16
48,TX,79927,23
48,TX,79928,16
48,TX,79928,23
48,TX,79930,16
48,TX,79932,16
48,TX,79934,16
48,TX,79935,16
48,TX,79936,16
48,TX,79938,16
48,TX,79938,23
48,TX,79942,23
48,TX,88063,16
48,TX,88220,23
48,TX,88430,13
49,UT,81324,3
49,UT,82930,1
49,UT,83312,1
49,UT,83342,1
49,UT,84001,1
49,UT,84002,1
49,UT,84003,3
49,UT,84003,4
49,UT,84004,3
49,UT,84005,4
49,UT,84006,4
49,UT,84007,1
49,UT,84010,2
49,UT,84013,4
49,UT,84014,2
49,UT,84015,1
49,UT,84017,1
49,UT,84018,1
49,UT,84020,3
49,UT,84020,4
49,UT,84021,1
49,UT,84022,2
49,UT,84023,1
49,UT,84024,1
49,UT,84025,1
49,UT,84025,2
49,UT,84026,1
49,UT,84027,1
49,UT,84028,1
49,UT,84029,2
49,UT,84031,1
49,UT,84032,3
49,UT,84033,1
49,UT,84034,2
49,UT,84035,1
49,UT,84036,1
49,UT,84036,3
49,UT,84037,1
49,UT,84037,2
49,UT,84038,1
49,UT,84039,1
49,UT,84040,1
49,UT,84041,1
49,UT,84042,3
49,UT,84043,3
49,UT,84043,4
49,UT,84044,2
49,UT,84045,4
49,UT,84046,1
49,UT,84047,3
49,UT,84047,4
49,UT,84049,3
49,UT,84050,1
49,UT,84051,1
49,UT,84052,1
49,UT,84053,1
49,UT,84054,2
49,UT,84055,1
49,UT,84056,1
49,UT,84057,3
49,UT,84058,3
49,UT,84060,1
49,UT,84060,3
49,UT,84061,1
49,UT,84062,3
49,UT,84063,1
49,UT,84064,1
49,UT,84065,3
49,UT,84065,4
49,UT,84066,1
49,UT,84067,1
49,UT,84069,2
49,UT,84070,3
49,UT,84070,4
49,UT,84071,2
49,UT,84072,1
49,UT,84073,1
49,UT,84074,2
49,UT,84075,1
49,UT,84075,2
